judgmentId,partidipantId,approach,rbase,rv,answer,correctans,rL,rR
22,ie1iekbv,below,0.6,0.55,R,R,0.55,0.6
23,ie1iekbv,below,0.6,0.56,R,R,0.56,0.6
24,ie1iekbv,below,0.6,0.57,R,L,0.6,0.57
25,ie1iekbv,below,0.6,0.54,L,R,0.54,0.6
26,ie1iekbv,below,0.6,0.51,L,L,0.6,0.51
27,ie1iekbv,below,0.6,0.52,R,L,0.6,0.52
28,ie1iekbv,below,0.6,0.49,L,L,0.6,0.49
29,ie1iekbv,below,0.6,0.5,R,R,0.5,0.6
30,ie1iekbv,below,0.6,0.51,L,L,0.6,0.51
31,ie1iekbv,below,0.6,0.52,L,L,0.6,0.52
32,ie1iekbv,below,0.6,0.53,L,R,0.53,0.6
33,ie1iekbv,below,0.6,0.5,L,L,0.6,0.5
34,ie1iekbv,below,0.6,0.51,L,L,0.6,0.51
35,ie1iekbv,below,0.6,0.52,R,L,0.6,0.52
36,ie1iekbv,below,0.6,0.49,L,L,0.6,0.49
37,ie1iekbv,below,0.6,0.5,L,L,0.6,0.5
38,ie1iekbv,below,0.6,0.51,R,R,0.51,0.6
39,ie1iekbv,below,0.6,0.52,L,R,0.52,0.6
40,ie1iekbv,below,0.6,0.49,L,L,0.6,0.49
41,ie1iekbv,below,0.6,0.5,L,R,0.5,0.6
42,ie1iekbv,below,0.6,0.47,R,R,0.47,0.6
43,ie1iekbv,below,0.6,0.48,R,R,0.48,0.6
44,ie1iekbv,below,0.6,0.49,R,R,0.49,0.6
45,ie1iekbv,below,0.6,0.5,L,L,0.6,0.5
46,ie1iekbv,below,0.6,0.51,R,R,0.51,0.6
47,ie1iekbv,below,0.6,0.52,L,L,0.6,0.52
48,ie1iekbv,below,0.6,0.53,L,L,0.6,0.53
49,ie1iekbv,below,0.6,0.54,L,L,0.6,0.54
50,ie1iekbv,below,0.6,0.55,R,R,0.55,0.6
1,ie1iekbv,above,0.3,0.4,R,L,0.4,0.3
2,ie1iekbv,above,0.3,0.43,R,R,0.3,0.43
3,ie1iekbv,above,0.3,0.42,R,R,0.3,0.42
4,ie1iekbv,above,0.3,0.41,R,L,0.41,0.3
5,ie1iekbv,above,0.3,0.44,R,L,0.44,0.3
6,ie1iekbv,above,0.3,0.47,L,L,0.47,0.3
7,ie1iekbv,above,0.3,0.46,R,R,0.3,0.46
8,ie1iekbv,above,0.3,0.45,R,R,0.3,0.45
9,ie1iekbv,above,0.3,0.44,R,R,0.3,0.44
10,ie1iekbv,above,0.3,0.43,L,L,0.43,0.3
11,ie1iekbv,above,0.3,0.42,R,L,0.42,0.3
12,ie1iekbv,above,0.3,0.45,R,L,0.45,0.3
13,ie1iekbv,above,0.3,0.48,R,R,0.3,0.48
14,ie1iekbv,above,0.3,0.47,L,R,0.3,0.47
15,ie1iekbv,above,0.3,0.5,L,L,0.5,0.3
16,ie1iekbv,above,0.3,0.49,R,R,0.3,0.49
17,ie1iekbv,above,0.3,0.48,L,L,0.48,0.3
18,ie1iekbv,above,0.3,0.47,R,L,0.47,0.3
19,ie1iekbv,above,0.3,0.5,R,R,0.3,0.5
20,ie1iekbv,above,0.3,0.49,L,L,0.49,0.3
21,ie1iekbv,above,0.3,0.48,L,L,0.48,0.3
22,ie1iekbv,above,0.3,0.47,L,L,0.47,0.3
23,ie1iekbv,above,0.3,0.46,R,R,0.3,0.46
24,ie1iekbv,above,0.3,0.45,R,L,0.45,0.3
25,ie1iekbv,above,0.3,0.48,R,L,0.48,0.3
26,ie1iekbv,above,0.3,0.51,L,L,0.51,0.3
27,ie1iekbv,above,0.3,0.5,L,L,0.5,0.3
28,ie1iekbv,above,0.3,0.49,R,R,0.3,0.49
29,ie1iekbv,above,0.3,0.48,R,R,0.3,0.48
30,ie1iekbv,above,0.3,0.47,L,R,0.3,0.47
31,ie1iekbv,above,0.3,0.5,L,L,0.5,0.3
32,ie1iekbv,above,0.3,0.49,R,R,0.3,0.49
33,ie1iekbv,above,0.3,0.48,R,L,0.48,0.3
34,ie1iekbv,above,0.3,0.51,R,R,0.3,0.51
35,ie1iekbv,above,0.3,0.5,L,L,0.5,0.3
36,ie1iekbv,above,0.3,0.49,L,L,0.49,0.3
37,ie1iekbv,above,0.3,0.48,L,L,0.48,0.3
38,ie1iekbv,above,0.3,0.47,R,L,0.47,0.3
39,ie1iekbv,above,0.3,0.5,L,L,0.5,0.3
40,ie1iekbv,above,0.3,0.49,R,L,0.49,0.3
41,ie1iekbv,above,0.3,0.52,R,R,0.3,0.52
42,ie1iekbv,above,0.3,0.51,L,L,0.51,0.3
43,ie1iekbv,above,0.3,0.5,R,R,0.3,0.5
44,ie1iekbv,above,0.3,0.49,L,L,0.49,0.3
45,ie1iekbv,above,0.3,0.48,R,R,0.3,0.48
46,ie1iekbv,above,0.3,0.47,R,R,0.3,0.47
47,ie1iekbv,above,0.3,0.46,L,L,0.46,0.3
48,ie1iekbv,above,0.3,0.45,R,R,0.3,0.45
49,ie1iekbv,above,0.3,0.44,L,R,0.3,0.44
50,ie1iekbv,above,0.3,0.47,L,L,0.47,0.3
1,ie1iekbv,above,0.6,0.7,R,R,0.6,0.7
2,ie1iekbv,above,0.6,0.69,R,R,0.6,0.69
3,ie1iekbv,above,0.6,0.68,L,L,0.68,0.6
4,ie1iekbv,above,0.6,0.67,L,L,0.67,0.6
5,ie1iekbv,above,0.6,0.66,L,L,0.66,0.6
6,ie1iekbv,above,0.6,0.65,L,R,0.6,0.65
7,ie1iekbv,above,0.6,0.68,L,L,0.68,0.6
8,ie1iekbv,above,0.6,0.67,L,L,0.67,0.6
9,ie1iekbv,above,0.6,0.66,R,R,0.6,0.66
10,ie1iekbv,above,0.6,0.65,R,R,0.6,0.65
11,ie1iekbv,above,0.6,0.64,L,R,0.6,0.64
12,ie1iekbv,above,0.6,0.67,L,L,0.67,0.6
13,ie1iekbv,above,0.6,0.66,R,R,0.6,0.66
14,ie1iekbv,above,0.6,0.65,R,R,0.6,0.65
15,ie1iekbv,above,0.6,0.64,R,R,0.6,0.64
16,ie1iekbv,above,0.6,0.63,L,R,0.6,0.63
17,ie1iekbv,above,0.6,0.66,R,L,0.66,0.6
18,ie1iekbv,above,0.6,0.69,L,L,0.69,0.6
19,ie1iekbv,above,0.6,0.68,R,R,0.6,0.68
20,ie1iekbv,above,0.6,0.67,L,L,0.67,0.6
21,ie1iekbv,above,0.6,0.66,R,R,0.6,0.66
22,ie1iekbv,above,0.6,0.65,R,R,0.6,0.65
23,ie1iekbv,above,0.6,0.64,L,R,0.6,0.64
24,ie1iekbv,above,0.6,0.67,R,R,0.6,0.67
25,ie1iekbv,above,0.6,0.66,L,L,0.66,0.6
26,ie1iekbv,above,0.6,0.65,R,R,0.6,0.65
27,ie1iekbv,above,0.6,0.64,R,R,0.6,0.64
28,ie1iekbv,above,0.6,0.63,R,L,0.63,0.6
29,ie1iekbv,above,0.6,0.66,R,L,0.66,0.6
30,ie1iekbv,above,0.6,0.69,R,R,0.6,0.69
31,ie1iekbv,above,0.6,0.68,L,L,0.68,0.6
32,ie1iekbv,above,0.6,0.67,R,R,0.6,0.67
33,ie1iekbv,above,0.6,0.66,L,R,0.6,0.66
34,ie1iekbv,above,0.6,0.69,R,R,0.6,0.69
35,ie1iekbv,above,0.6,0.68,R,L,0.68,0.6
36,ie1iekbv,above,0.6,0.71,L,L,0.71,0.6
37,ie1iekbv,above,0.6,0.7,R,R,0.6,0.7
38,ie1iekbv,above,0.6,0.69,L,L,0.69,0.6
39,ie1iekbv,above,0.6,0.68,R,L,0.68,0.6
40,ie1iekbv,above,0.6,0.71,R,R,0.6,0.71
41,ie1iekbv,above,0.6,0.7,R,R,0.6,0.7
42,ie1iekbv,above,0.6,0.69,R,R,0.6,0.69
43,ie1iekbv,above,0.6,0.68,R,R,0.6,0.68
44,ie1iekbv,above,0.6,0.67,L,L,0.67,0.6
45,ie1iekbv,above,0.6,0.66,R,R,0.6,0.66
46,ie1iekbv,above,0.6,0.65,R,L,0.65,0.6
47,ie1iekbv,above,0.6,0.68,R,R,0.6,0.68
48,ie1iekbv,above,0.6,0.67,R,R,0.6,0.67
49,ie1iekbv,above,0.6,0.66,R,L,0.66,0.6
50,ie1iekbv,above,0.6,0.69,L,R,0.6,0.69
1,ie1hr3ph,below,0.3,0.2,L,R,0.2,0.3
2,ie1hr3ph,below,0.3,0.17,R,L,0.3,0.17
3,ie1hr3ph,below,0.3,0.14,R,R,0.14,0.3
4,ie1hr3ph,below,0.3,0.15,L,L,0.3,0.15
5,ie1hr3ph,below,0.3,0.16,R,L,0.3,0.16
6,ie1hr3ph,below,0.3,0.13,R,L,0.3,0.13
7,ie1hr3ph,below,0.3,0.1,R,L,0.3,0.1
8,ie1hr3ph,below,0.3,0.07,R,L,0.3,0.07
9,ie1hr3ph,below,0.3,0.04,R,L,0.3,0.04
10,ie1hr3ph,below,0.3,0.01,L,L,0.3,0.01
11,ie1hr3ph,below,0.3,0.02,L,L,0.3,0.02
12,ie1hr3ph,below,0.3,0.03,L,R,0.03,0.3
13,ie1hr3ph,below,0.3,0,L,L,0.3,0
14,ie1hr3ph,below,0.3,0.01,L,L,0.3,0.01
15,ie1hr3ph,below,0.3,0.02,L,R,0.02,0.3
16,ie1hr3ph,below,0.3,0,R,R,0,0.3
17,ie1hr3ph,below,0.3,0.01,L,R,0.01,0.3
18,ie1hr3ph,below,0.3,0,L,L,0.3,0
19,ie1hr3ph,below,0.3,0.01,L,L,0.3,0.01
20,ie1hr3ph,below,0.3,0.02,L,L,0.3,0.02
21,ie1hr3ph,below,0.3,0.03,L,R,0.03,0.3
22,ie1hr3ph,below,0.3,5.55E-17,R,R,5.55E-17,0.3
23,ie1hr3ph,below,0.3,0.01,L,R,0.01,0.3
24,ie1hr3ph,below,0.3,0,L,L,0.3,0
25,ie1hr3ph,below,0.3,0.01,L,R,0.01,0.3
26,ie1hr3ph,below,0.3,0,R,R,0,0.3
27,ie1hr3ph,below,0.3,0.01,R,R,0.01,0.3
28,ie1hr3ph,below,0.3,0.02,L,L,0.3,0.02
29,ie1hr3ph,below,0.3,0.03,R,L,0.3,0.03
30,ie1hr3ph,below,0.3,5.55E-17,L,R,5.55E-17,0.3
31,ie1hr3ph,below,0.3,0,L,R,0,0.3
32,ie1hr3ph,below,0.3,0,L,L,0.3,0
33,ie1hr3ph,below,0.3,0.01,R,L,0.3,0.01
34,ie1hr3ph,below,0.3,0,R,R,0,0.3
35,ie1hr3ph,below,0.3,0.01,L,L,0.3,0.01
36,ie1hr3ph,below,0.3,0.02,L,L,0.3,0.02
37,ie1hr3ph,below,0.3,0.03,R,R,0.03,0.3
38,ie1hr3ph,below,0.3,0.04,L,L,0.3,0.04
39,ie1hr3ph,below,0.3,0.05,L,L,0.3,0.05
40,ie1hr3ph,below,0.3,0.06,L,L,0.3,0.06
41,ie1hr3ph,below,0.3,0.07,R,L,0.3,0.07
42,ie1hr3ph,below,0.3,0.04,R,R,0.04,0.3
43,ie1hr3ph,below,0.3,0.05,R,R,0.05,0.3
44,ie1hr3ph,below,0.3,0.06,L,L,0.3,0.06
45,ie1hr3ph,below,0.3,0.07,L,L,0.3,0.07
46,ie1hr3ph,below,0.3,0.08,R,R,0.08,0.3
47,ie1hr3ph,below,0.3,0.09,R,R,0.09,0.3
48,ie1hr3ph,below,0.3,0.1,R,L,0.3,0.1
49,ie1hr3ph,below,0.3,0.07,L,L,0.3,0.07
50,ie1hr3ph,below,0.3,0.08,R,L,0.3,0.08
1,ie1hr3ph,above,0.3,0.4,L,R,0.3,0.4
2,ie1hr3ph,above,0.3,0.43,L,L,0.43,0.3
3,ie1hr3ph,above,0.3,0.42,L,R,0.3,0.42
4,ie1hr3ph,above,0.3,0.45,L,L,0.45,0.3
5,ie1hr3ph,above,0.3,0.44,R,L,0.44,0.3
6,ie1hr3ph,above,0.3,0.47,R,R,0.3,0.47
7,ie1hr3ph,above,0.3,0.46,R,L,0.46,0.3
8,ie1hr3ph,above,0.3,0.49,R,R,0.3,0.49
9,ie1hr3ph,above,0.3,0.48,L,L,0.48,0.3
10,ie1hr3ph,above,0.3,0.47,L,R,0.3,0.47
11,ie1hr3ph,above,0.3,0.5,R,L,0.5,0.3
12,ie1hr3ph,above,0.3,0.53,L,R,0.3,0.53
13,ie1hr3ph,above,0.3,0.56,L,R,0.3,0.56
14,ie1hr3ph,above,0.3,0.59,L,R,0.3,0.59
15,ie1hr3ph,above,0.3,0.62,R,R,0.3,0.62
16,ie1hr3ph,above,0.3,0.61,R,L,0.61,0.3
17,ie1hr3ph,above,0.3,0.64,L,L,0.64,0.3
18,ie1hr3ph,above,0.3,0.63,R,R,0.3,0.63
19,ie1hr3ph,above,0.3,0.62,R,L,0.62,0.3
20,ie1hr3ph,above,0.3,0.65,L,L,0.65,0.3
21,ie1hr3ph,above,0.3,0.64,L,R,0.3,0.64
22,ie1hr3ph,above,0.3,0.67,R,R,0.3,0.67
23,ie1hr3ph,above,0.3,0.66,L,L,0.66,0.3
24,ie1hr3ph,above,0.3,0.65,L,L,0.65,0.3
25,ie1hr3ph,above,0.3,0.64,R,L,0.64,0.3
26,ie1hr3ph,above,0.3,0.67,L,R,0.3,0.67
27,ie1hr3ph,above,0.3,0.7,L,R,0.3,0.7
28,ie1hr3ph,above,0.3,0.73,L,R,0.3,0.73
29,ie1hr3ph,above,0.3,0.76,R,R,0.3,0.76
30,ie1hr3ph,above,0.3,0.75,L,R,0.3,0.75
31,ie1hr3ph,above,0.3,0.78,R,R,0.3,0.78
32,ie1hr3ph,above,0.3,0.77,R,R,0.3,0.77
33,ie1hr3ph,above,0.3,0.76,R,L,0.76,0.3
34,ie1hr3ph,above,0.3,0.79,L,L,0.79,0.3
35,ie1hr3ph,above,0.3,0.78,L,L,0.78,0.3
36,ie1hr3ph,above,0.3,0.77,L,L,0.77,0.3
37,ie1hr3ph,above,0.3,0.76,R,L,0.76,0.3
38,ie1hr3ph,above,0.3,0.79,L,L,0.79,0.3
39,ie1hr3ph,above,0.3,0.78,L,L,0.78,0.3
40,ie1hr3ph,above,0.3,0.77,L,R,0.3,0.77
41,ie1hr3ph,above,0.3,0.8,R,R,0.3,0.8
42,ie1hr3ph,above,0.3,0.79,R,L,0.79,0.3
43,ie1hr3ph,above,0.3,0.82,L,L,0.82,0.3
44,ie1hr3ph,above,0.3,0.81,L,L,0.81,0.3
45,ie1hr3ph,above,0.3,0.8,R,R,0.3,0.8
46,ie1hr3ph,above,0.3,0.79,L,R,0.3,0.79
47,ie1hr3ph,above,0.3,0.82,R,L,0.82,0.3
48,ie1hr3ph,above,0.3,0.85,R,L,0.85,0.3
49,ie1hr3ph,above,0.3,0.88,L,R,0.3,0.88
50,ie1hr3ph,above,0.3,0.91,R,L,0.91,0.3
1,ie1hr3ph,above,0.6,0.7,L,L,0.7,0.6
2,ie1hr3ph,above,0.6,0.69,L,R,0.6,0.69
3,ie1hr3ph,above,0.6,0.72,L,L,0.72,0.6
4,ie1hr3ph,above,0.6,0.71,R,R,0.6,0.71
5,ie1hr3ph,above,0.6,0.7,L,R,0.6,0.7
6,ie1hr3ph,above,0.6,0.73,R,L,0.73,0.6
7,ie1hr3ph,above,0.6,0.76,R,R,0.6,0.76
8,ie1hr3ph,above,0.6,0.75,R,R,0.6,0.75
9,ie1hr3ph,above,0.6,0.74,R,L,0.74,0.6
10,ie1hr3ph,above,0.6,0.77,L,L,0.77,0.6
11,ie1hr3ph,above,0.6,0.76,L,R,0.6,0.76
12,ie1hr3ph,above,0.6,0.79,R,L,0.79,0.6
13,ie1hr3ph,above,0.6,0.82,L,L,0.82,0.6
14,ie1hr3ph,above,0.6,0.81,L,R,0.6,0.81
15,ie1hr3ph,above,0.6,0.84,R,L,0.84,0.6
16,ie1hr3ph,above,0.6,0.87,L,R,0.6,0.87
17,ie1hr3ph,above,0.6,0.9,R,L,0.9,0.6
18,ie1hr3ph,above,0.6,0.93,R,L,0.93,0.6
19,ie1hr3ph,above,0.6,0.96,R,R,0.6,0.96
20,ie1hr3ph,above,0.6,0.95,R,R,0.6,0.95
21,ie1hr3ph,above,0.6,0.94,R,R,0.6,0.94
22,ie1hr3ph,above,0.6,0.93,R,R,0.6,0.93
23,ie1hr3ph,above,0.6,0.92,R,R,0.6,0.92
24,ie1hr3ph,above,0.6,0.91,R,R,0.6,0.91
25,ie1hr3ph,above,0.6,0.9,R,R,0.6,0.9
26,ie1hr3ph,above,0.6,0.89,R,L,0.89,0.6
27,ie1hr3ph,above,0.6,0.92,L,R,0.6,0.92
28,ie1hr3ph,above,0.6,0.95,R,L,0.95,0.6
29,ie1hr3ph,above,0.6,0.98,R,R,0.6,0.98
30,ie1hr3ph,above,0.6,0.97,L,L,0.97,0.6
31,ie1hr3ph,above,0.6,0.96,R,R,0.6,0.96
32,ie1hr3ph,above,0.6,0.95,L,L,0.95,0.6
33,ie1hr3ph,above,0.6,0.94,L,L,0.94,0.6
34,ie1hr3ph,above,0.6,0.93,R,R,0.6,0.93
35,ie1hr3ph,above,0.6,0.92,L,L,0.92,0.6
36,ie1hr3ph,above,0.6,0.91,L,L,0.91,0.6
37,ie1hr3ph,above,0.6,0.9,L,L,0.9,0.6
38,ie1hr3ph,above,0.6,0.89,R,R,0.6,0.89
39,ie1hr3ph,above,0.6,0.88,R,R,0.6,0.88
40,ie1hr3ph,above,0.6,0.87,L,L,0.87,0.6
41,ie1hr3ph,above,0.6,0.86,L,L,0.86,0.6
42,ie1hr3ph,above,0.6,0.85,L,L,0.85,0.6
43,ie1hr3ph,above,0.6,0.84,L,L,0.84,0.6
44,ie1hr3ph,above,0.6,0.83,L,L,0.83,0.6
45,ie1hr3ph,above,0.6,0.82,R,R,0.6,0.82
46,ie1hr3ph,above,0.6,0.81,L,L,0.81,0.6
47,ie1hr3ph,above,0.6,0.8,L,L,0.8,0.6
48,ie1hr3ph,above,0.6,0.79,L,L,0.79,0.6
49,ie1hr3ph,above,0.6,0.78,L,L,0.78,0.6
50,ie1hr3ph,above,0.6,0.77,L,L,0.77,0.6
1,ie1hr3ph,below,0.6,0.5,L,L,0.6,0.5
2,ie1hr3ph,below,0.6,0.51,R,R,0.51,0.6
3,ie1hr3ph,below,0.6,0.52,L,L,0.6,0.52
4,ie1hr3ph,below,0.6,0.53,R,L,0.6,0.53
5,ie1hr3ph,below,0.6,0.5,R,R,0.5,0.6
6,ie1hr3ph,below,0.6,0.51,L,L,0.6,0.51
7,ie1hr3ph,below,0.6,0.52,L,L,0.6,0.52
8,ie1hr3ph,below,0.6,0.53,L,L,0.6,0.53
9,ie1hr3ph,below,0.6,0.54,R,R,0.54,0.6
10,ie1hr3ph,below,0.6,0.55,L,L,0.6,0.55
11,ie1hr3ph,below,0.6,0.56,L,R,0.56,0.6
12,ie1hr3ph,below,0.6,0.53,L,R,0.53,0.6
13,ie1hr3ph,below,0.6,0.5,L,L,0.6,0.5
14,ie1hr3ph,below,0.6,0.51,L,L,0.6,0.51
15,ie1hr3ph,below,0.6,0.52,L,L,0.6,0.52
16,ie1hr3ph,below,0.6,0.53,L,L,0.6,0.53
17,ie1hr3ph,below,0.6,0.54,R,L,0.6,0.54
18,ie1hr3ph,below,0.6,0.51,L,L,0.6,0.51
19,ie1hr3ph,below,0.6,0.52,L,L,0.6,0.52
20,ie1hr3ph,below,0.6,0.53,L,L,0.6,0.53
21,ie1hr3ph,below,0.6,0.54,R,R,0.54,0.6
22,ie1hr3ph,below,0.6,0.55,R,R,0.55,0.6
23,ie1hr3ph,below,0.6,0.56,R,R,0.56,0.6
24,ie1hr3ph,below,0.6,0.57,L,R,0.57,0.6
25,ie1hr3ph,below,0.6,0.54,L,L,0.6,0.54
26,ie1hr3ph,below,0.6,0.55,L,R,0.55,0.6
27,ie1hr3ph,below,0.6,0.52,R,R,0.52,0.6
28,ie1hr3ph,below,0.6,0.53,R,R,0.53,0.6
29,ie1hr3ph,below,0.6,0.54,L,L,0.6,0.54
30,ie1hr3ph,below,0.6,0.55,L,L,0.6,0.55
31,ie1hr3ph,below,0.6,0.56,L,R,0.56,0.6
32,ie1hr3ph,below,0.6,0.53,R,R,0.53,0.6
33,ie1hr3ph,below,0.6,0.54,L,R,0.54,0.6
34,ie1hr3ph,below,0.6,0.51,R,L,0.6,0.51
35,ie1hr3ph,below,0.6,0.48,R,L,0.6,0.48
36,ie1hr3ph,below,0.6,0.45,R,L,0.6,0.45
37,ie1hr3ph,below,0.6,0.42,L,L,0.6,0.42
38,ie1hr3ph,below,0.6,0.43,R,L,0.6,0.43
39,ie1hr3ph,below,0.6,0.4,L,L,0.6,0.4
40,ie1hr3ph,below,0.6,0.41,L,R,0.41,0.6
41,ie1hr3ph,below,0.6,0.38,L,L,0.6,0.38
42,ie1hr3ph,below,0.6,0.39,L,R,0.39,0.6
43,ie1hr3ph,below,0.6,0.36,L,R,0.36,0.6
44,ie1hr3ph,below,0.6,0.33,L,L,0.6,0.33
45,ie1hr3ph,below,0.6,0.34,L,R,0.34,0.6
46,ie1hr3ph,below,0.6,0.31,L,R,0.31,0.6
47,ie1hr3ph,below,0.6,0.28,R,R,0.28,0.6
48,ie1hr3ph,below,0.6,0.29,R,R,0.29,0.6
49,ie1hr3ph,below,0.6,0.3,L,L,0.6,0.3
50,ie1hr3ph,below,0.6,0.31,L,R,0.31,0.6
1,ie1hnb6e,above,0.3,0.4,L,R,0.3,0.4
2,ie1hnb6e,above,0.3,0.43,R,R,0.3,0.43
3,ie1hnb6e,above,0.3,0.42,R,R,0.3,0.42
4,ie1hnb6e,above,0.3,0.41,R,R,0.3,0.41
5,ie1hnb6e,above,0.3,0.4,R,R,0.3,0.4
6,ie1hnb6e,above,0.3,0.39,R,R,0.3,0.39
7,ie1hnb6e,above,0.3,0.38,R,L,0.38,0.3
8,ie1hnb6e,above,0.3,0.41,L,L,0.41,0.3
9,ie1hnb6e,above,0.3,0.4,R,R,0.3,0.4
10,ie1hnb6e,above,0.3,0.39,R,R,0.3,0.39
11,ie1hnb6e,above,0.3,0.38,R,L,0.38,0.3
12,ie1hnb6e,above,0.3,0.41,L,L,0.41,0.3
13,ie1hnb6e,above,0.3,0.4,R,R,0.3,0.4
14,ie1hnb6e,above,0.3,0.39,R,L,0.39,0.3
15,ie1hnb6e,above,0.3,0.42,R,R,0.3,0.42
16,ie1hnb6e,above,0.3,0.41,R,R,0.3,0.41
17,ie1hnb6e,above,0.3,0.4,R,R,0.3,0.4
18,ie1hnb6e,above,0.3,0.39,R,R,0.3,0.39
19,ie1hnb6e,above,0.3,0.38,L,L,0.38,0.3
20,ie1hnb6e,above,0.3,0.37,R,R,0.3,0.37
21,ie1hnb6e,above,0.3,0.36,L,L,0.36,0.3
22,ie1hnb6e,above,0.3,0.35,L,L,0.35,0.3
23,ie1hnb6e,above,0.3,0.34,L,R,0.3,0.34
24,ie1hnb6e,above,0.3,0.37,R,R,0.3,0.37
25,ie1hnb6e,above,0.3,0.36,L,L,0.36,0.3
26,ie1hnb6e,above,0.3,0.35,L,R,0.3,0.35
27,ie1hnb6e,above,0.3,0.38,R,R,0.3,0.38
28,ie1hnb6e,above,0.3,0.37,L,R,0.3,0.37
29,ie1hnb6e,above,0.3,0.4,L,L,0.4,0.3
30,ie1hnb6e,above,0.3,0.39,L,L,0.39,0.3
31,ie1hnb6e,above,0.3,0.38,R,R,0.3,0.38
32,ie1hnb6e,above,0.3,0.37,R,L,0.37,0.3
33,ie1hnb6e,above,0.3,0.4,L,R,0.3,0.4
34,ie1hnb6e,above,0.3,0.43,R,L,0.43,0.3
35,ie1hnb6e,above,0.3,0.46,L,L,0.46,0.3
36,ie1hnb6e,above,0.3,0.45,R,R,0.3,0.45
37,ie1hnb6e,above,0.3,0.44,R,R,0.3,0.44
38,ie1hnb6e,above,0.3,0.43,R,R,0.3,0.43
39,ie1hnb6e,above,0.3,0.42,R,L,0.42,0.3
40,ie1hnb6e,above,0.3,0.45,R,R,0.3,0.45
41,ie1hnb6e,above,0.3,0.44,L,L,0.44,0.3
42,ie1hnb6e,above,0.3,0.43,L,L,0.43,0.3
43,ie1hnb6e,above,0.3,0.42,L,L,0.42,0.3
44,ie1hnb6e,above,0.3,0.41,L,L,0.41,0.3
45,ie1hnb6e,above,0.3,0.4,L,L,0.4,0.3
46,ie1hnb6e,above,0.3,0.39,R,L,0.39,0.3
47,ie1hnb6e,above,0.3,0.42,L,R,0.3,0.42
48,ie1hnb6e,above,0.3,0.45,R,R,0.3,0.45
49,ie1hnb6e,above,0.3,0.44,L,L,0.44,0.3
50,ie1hnb6e,above,0.3,0.43,L,L,0.43,0.3
1,ie1hnb6e,above,0.6,0.7,L,R,0.6,0.7
2,ie1hnb6e,above,0.6,0.73,L,L,0.73,0.6
3,ie1hnb6e,above,0.6,0.72,L,L,0.72,0.6
4,ie1hnb6e,above,0.6,0.71,R,R,0.6,0.71
5,ie1hnb6e,above,0.6,0.7,L,L,0.7,0.6
6,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
7,ie1hnb6e,above,0.6,0.68,R,L,0.68,0.6
8,ie1hnb6e,above,0.6,0.71,R,R,0.6,0.71
9,ie1hnb6e,above,0.6,0.7,R,L,0.7,0.6
10,ie1hnb6e,above,0.6,0.73,R,R,0.6,0.73
11,ie1hnb6e,above,0.6,0.72,R,R,0.6,0.72
12,ie1hnb6e,above,0.6,0.71,L,L,0.71,0.6
13,ie1hnb6e,above,0.6,0.7,R,R,0.6,0.7
14,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
15,ie1hnb6e,above,0.6,0.68,R,L,0.68,0.6
16,ie1hnb6e,above,0.6,0.71,R,R,0.6,0.71
17,ie1hnb6e,above,0.6,0.7,L,L,0.7,0.6
18,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
19,ie1hnb6e,above,0.6,0.68,L,R,0.6,0.68
20,ie1hnb6e,above,0.6,0.71,L,L,0.71,0.6
21,ie1hnb6e,above,0.6,0.7,L,L,0.7,0.6
22,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
23,ie1hnb6e,above,0.6,0.68,R,R,0.6,0.68
24,ie1hnb6e,above,0.6,0.67,R,L,0.67,0.6
25,ie1hnb6e,above,0.6,0.7,L,L,0.7,0.6
26,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
27,ie1hnb6e,above,0.6,0.68,R,R,0.6,0.68
28,ie1hnb6e,above,0.6,0.67,R,R,0.6,0.67
29,ie1hnb6e,above,0.6,0.66,R,R,0.6,0.66
30,ie1hnb6e,above,0.6,0.65,R,R,0.6,0.65
31,ie1hnb6e,above,0.6,0.64,L,L,0.64,0.6
32,ie1hnb6e,above,0.6,0.63,R,L,0.63,0.6
33,ie1hnb6e,above,0.6,0.66,R,R,0.6,0.66
34,ie1hnb6e,above,0.6,0.65,R,R,0.6,0.65
35,ie1hnb6e,above,0.6,0.64,R,R,0.6,0.64
36,ie1hnb6e,above,0.6,0.63,L,L,0.63,0.6
37,ie1hnb6e,above,0.6,0.62,L,L,0.62,0.6
38,ie1hnb6e,above,0.6,0.61,L,R,0.6,0.61
39,ie1hnb6e,above,0.6,0.64,R,R,0.6,0.64
40,ie1hnb6e,above,0.6,0.63,R,R,0.6,0.63
41,ie1hnb6e,above,0.6,0.62,R,L,0.62,0.6
42,ie1hnb6e,above,0.6,0.65,L,L,0.65,0.6
43,ie1hnb6e,above,0.6,0.64,L,R,0.6,0.64
44,ie1hnb6e,above,0.6,0.67,L,R,0.6,0.67
45,ie1hnb6e,above,0.6,0.7,L,L,0.7,0.6
46,ie1hnb6e,above,0.6,0.69,R,R,0.6,0.69
47,ie1hnb6e,above,0.6,0.68,L,L,0.68,0.6
48,ie1hnb6e,above,0.6,0.67,L,R,0.6,0.67
